"freq","unit","direct","na_item","geo","TIME_PERIOD","values"
"A","MIO_PPS_EU27_2020","BAL","B6N","MT0",2006-01-01,4181.41
"A","MIO_PPS_EU27_2020","BAL","B6N","MT0",2007-01-01,4547.78
"A","MIO_PPS_EU27_2020","BAL","B6N","MT0",2008-01-01,4501.99
"A","MIO_PPS_EU27_2020","BAL","B6N","MT0",2009-01-01,4513.11
"A","MIO_PPS_EU27_2020","BAL","B6N","MT0",2010-01-01,4825.57
"A","MIO_PPS_EU27_2020","BAL","B6N","MT0",2011-01-01,5007.16
"A","MIO_PPS_EU27_2020","BAL","B6N","MT0",2012-01-01,5156.55
"A","MIO_PPS_EU27_2020","BAL","B6N","MT0",2013-01-01,5350.69
"A","MIO_PPS_EU27_2020","BAL","B6N","MT0",2014-01-01,5544.39
"A","MIO_PPS_EU27_2020","BAL","B6N","MT0",2015-01-01,6080.23
"A","MIO_PPS_EU27_2020","BAL","B6N","MT0",2016-01-01,6502.02
"A","MIO_PPS_EU27_2020","BAL","B6N","MT0",2017-01-01,6930.26
"A","MIO_PPS_EU27_2020","BAL","B6N","MT0",2018-01-01,7604.59
"A","MIO_PPS_EU27_2020","BAL","B6N","MT0",2019-01-01,8379.26
"A","MIO_PPS_EU27_2020","BAL","B6N","MT0",2020-01-01,8251.13
"A","MIO_PPS_EU27_2020","BAL","B6N","MT0",2021-01-01,8796.55
"A","MIO_PPS_EU27_2020","BAL","B6N","MT0",2022-01-01,9323.35
"A","MIO_PPS_EU27_2020","BAL","B6N","MT0",2023-01-01,10968.21
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",1995-01-01,2600.24
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",1996-01-01,2917.92
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",1997-01-01,2908.75
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",1998-01-01,3115.13
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",1999-01-01,3193.5
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2000-01-01,3343.23
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2001-01-01,3421.07
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2002-01-01,3504.48
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2003-01-01,3844.02
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2004-01-01,3905.41
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2005-01-01,4087.93
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2006-01-01,4181.41
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2007-01-01,4547.78
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2008-01-01,4501.99
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2009-01-01,4513.11
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2010-01-01,4825.57
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2011-01-01,5007.16
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2012-01-01,5156.55
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2013-01-01,5350.69
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2014-01-01,5544.39
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2015-01-01,6080.23
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2016-01-01,6502.02
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2017-01-01,6930.26
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2018-01-01,7604.59
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2019-01-01,8379.26
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2020-01-01,8251.13
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2021-01-01,8796.55
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2022-01-01,9323.35
"A","MIO_PPS_EU27_2020","BAL","B6N","MT00",2023-01-01,10968.21
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2000-01-01,208095.74
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2001-01-01,222141.36
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2002-01-01,228355.16
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2003-01-01,224472.88
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2004-01-01,232164.77
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2005-01-01,238166
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2006-01-01,249904.2
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2007-01-01,264380.94
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2008-01-01,270155.98
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2009-01-01,261955.25
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2010-01-01,256173.53
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2011-01-01,260071.01
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2012-01-01,260513.09
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2013-01-01,260554.77
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2014-01-01,265809.12
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2015-01-01,271764.77
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2016-01-01,278601.46
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2017-01-01,288495.65
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2018-01-01,305246.04
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2019-01-01,313513.95
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2020-01-01,328025.14
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2021-01-01,349890.46
"A","MIO_PPS_EU27_2020","BAL","B6N","NL",2022-01-01,381038
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2000-01-01,20330.39
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2001-01-01,21574.25
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2002-01-01,22172.52
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2003-01-01,21837.99
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2004-01-01,22615.13
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2005-01-01,23311.5
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2006-01-01,24300.4
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2007-01-01,25346.69
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2008-01-01,26361.05
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2009-01-01,25612.17
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2010-01-01,24757.02
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2011-01-01,25038.75
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2012-01-01,24412.7
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2013-01-01,24599.37
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2014-01-01,25291.43
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2015-01-01,26112.29
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2016-01-01,26696.59
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2017-01-01,27544.57
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2018-01-01,28859.76
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2019-01-01,29369.06
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2020-01-01,30630.17
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2021-01-01,31881.2
"A","MIO_PPS_EU27_2020","BAL","B6N","NL1",2022-01-01,34606.94
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2000-01-01,6676.39
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2001-01-01,7116.36
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2002-01-01,7312.7
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2003-01-01,7213.98
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2004-01-01,7468.77
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2005-01-01,7707.5
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2006-01-01,8044.13
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2007-01-01,8304.28
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2008-01-01,8567.72
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2009-01-01,8452.74
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2010-01-01,8256.9
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2011-01-01,8364.27
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2012-01-01,8111.84
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2013-01-01,8284.9
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2014-01-01,8505.62
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2015-01-01,8751.12
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2016-01-01,9005.91
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2017-01-01,9247.74
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2018-01-01,9565.99
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2019-01-01,9799.37
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2020-01-01,10259.99
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2021-01-01,10698.36
"A","MIO_PPS_EU27_2020","BAL","B6N","NL11",2022-01-01,11552.2
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2000-01-01,7851.72
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2001-01-01,8274.86
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2002-01-01,8502.53
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2003-01-01,8373.04
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2004-01-01,8677.37
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2005-01-01,8934.22
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2006-01-01,9365.47
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2007-01-01,9786.81
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2008-01-01,10169.52
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2009-01-01,9901.38
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2010-01-01,9292.66
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2011-01-01,9409.58
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2012-01-01,9311.57
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2013-01-01,9291.94
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2014-01-01,9556.43
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2015-01-01,9788.49
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2016-01-01,10004.75
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2017-01-01,10349.03
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2018-01-01,10898.71
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2019-01-01,11062.62
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2020-01-01,11472.11
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2021-01-01,11819.72
"A","MIO_PPS_EU27_2020","BAL","B6N","NL12",2022-01-01,12940.56
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2000-01-01,5802.28
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2001-01-01,6183.02
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2002-01-01,6357.29
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2003-01-01,6250.96
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2004-01-01,6468.99
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2005-01-01,6669.79
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2006-01-01,6890.79
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2007-01-01,7255.59
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2008-01-01,7623.81
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2009-01-01,7258.05
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2010-01-01,7207.46
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2011-01-01,7264.9
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2012-01-01,6989.29
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2013-01-01,7022.52
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2014-01-01,7229.38
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2015-01-01,7572.68
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2016-01-01,7685.93
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2017-01-01,7947.79
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2018-01-01,8395.06
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2019-01-01,8507.08
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2020-01-01,8898.07
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2021-01-01,9363.12
"A","MIO_PPS_EU27_2020","BAL","B6N","NL13",2022-01-01,10114.17
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2000-01-01,42266.96
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2001-01-01,45208.58
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2002-01-01,46542.58
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2003-01-01,45733.61
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2004-01-01,47280.64
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2005-01-01,48611.4
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2006-01-01,50717.77
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2007-01-01,53701.54
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2008-01-01,54899.79
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2009-01-01,52824.07
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2010-01-01,52098.87
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2011-01-01,53341.38
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2012-01-01,53646.74
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2013-01-01,53251.02
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2014-01-01,54110.71
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2015-01-01,55370
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2016-01-01,56444.08
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2017-01-01,58721.49
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2018-01-01,62138.29
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2019-01-01,63898.74
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2020-01-01,67091.08
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2021-01-01,71376.37
"A","MIO_PPS_EU27_2020","BAL","B6N","NL2",2022-01-01,77807.22
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2000-01-01,13390.91
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2001-01-01,14246.74
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2002-01-01,14669.29
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2003-01-01,14422.51
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2004-01-01,14919.06
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2005-01-01,15364.46
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2006-01-01,15929.7
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2007-01-01,16864.27
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2008-01-01,17528.27
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2009-01-01,16776.65
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2010-01-01,16255.77
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2011-01-01,16635.73
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2012-01-01,16373.54
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2013-01-01,16478.74
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2014-01-01,16855.98
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2015-01-01,17302.47
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2016-01-01,17612.12
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2017-01-01,18260.23
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2018-01-01,19222.06
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2019-01-01,19716.6
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2020-01-01,20766.18
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2021-01-01,22116.29
"A","MIO_PPS_EU27_2020","BAL","B6N","NL21",2022-01-01,24050.9
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2000-01-01,24808.64
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2001-01-01,26457.7
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2002-01-01,27253.11
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2003-01-01,26761.97
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2004-01-01,27674.08
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2005-01-01,28427.06
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2006-01-01,29633.89
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2007-01-01,31272.98
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2008-01-01,31676.55
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2009-01-01,30398.35
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2010-01-01,30102.66
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2011-01-01,30718.56
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2012-01-01,31320.33
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2013-01-01,30562.18
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2014-01-01,31045.46
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2015-01-01,31838.01
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2016-01-01,32410.76
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2017-01-01,33798.6
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2018-01-01,35862.64
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2019-01-01,36843.5
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2020-01-01,38655.3
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2021-01-01,41058.15
"A","MIO_PPS_EU27_2020","BAL","B6N","NL22",2022-01-01,44735.92
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2000-01-01,4067.41
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2001-01-01,4504.13
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2002-01-01,4620.17
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2003-01-01,4549.13
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2004-01-01,4687.5
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2005-01-01,4819.87
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2006-01-01,5154.17
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2007-01-01,5564.28
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2008-01-01,5694.97
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2009-01-01,5649.06
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2010-01-01,5740.44
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2011-01-01,5987.1
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2012-01-01,5952.87
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2013-01-01,6210.1
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2014-01-01,6209.27
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2015-01-01,6229.52
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2016-01-01,6421.2
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2017-01-01,6662.66
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2018-01-01,7053.6
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2019-01-01,7338.63
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2020-01-01,7669.59
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2021-01-01,8201.93
"A","MIO_PPS_EU27_2020","BAL","B6N","NL23",2022-01-01,9020.39
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2000-01-01,101701.51
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2001-01-01,108414.07
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2002-01-01,111341.69
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2003-01-01,109405.95
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2004-01-01,113186.54
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2005-01-01,115778.05
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2006-01-01,121813.45
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2007-01-01,128920.86
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2008-01-01,131511.6
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2009-01-01,128312.05
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2010-01-01,125729.86
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2011-01-01,126902.28
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2012-01-01,127965.22
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2013-01-01,128292.76
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2014-01-01,130766.53
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2015-01-01,133086.55
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2016-01-01,137070.83
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2017-01-01,141504.17
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2018-01-01,150268.9
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2019-01-01,154415.39
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2020-01-01,161255.17
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2021-01-01,173805.26
"A","MIO_PPS_EU27_2020","BAL","B6N","NL3",2022-01-01,189138.05
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2000-01-01,36580.02
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2001-01-01,38780.77
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2002-01-01,39827.6
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2003-01-01,39192.19
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2004-01-01,40584.34
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2005-01-01,41512.12
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2006-01-01,43828.87
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2007-01-01,45889.52
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2008-01-01,46787.82
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2009-01-01,45591.04
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2010-01-01,44802.06
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2011-01-01,45258.26
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2012-01-01,45275.57
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2013-01-01,45431.25
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2014-01-01,46990.1
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2015-01-01,47332.08
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2016-01-01,49193.25
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2017-01-01,50619.48
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2018-01-01,53897.14
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2019-01-01,55495.86
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2020-01-01,57475.03
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2021-01-01,62699.92
"A","MIO_PPS_EU27_2020","BAL","B6N","NL32",2022-01-01,68158.45
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2000-01-01,4592.64
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2001-01-01,4878.78
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2002-01-01,5010.55
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2003-01-01,4921.26
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2004-01-01,5094.06
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2005-01-01,5232.53
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2006-01-01,5647.79
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2007-01-01,6062.29
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2008-01-01,6165.98
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2009-01-01,6057.8
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2010-01-01,5799.7
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2011-01-01,5782.54
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2012-01-01,5988.77
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2013-01-01,6180.64
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2014-01-01,6119.8
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2015-01-01,6037.64
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2016-01-01,6135.45
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2017-01-01,6272.33
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2018-01-01,6590.99
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2019-01-01,6692.92
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2020-01-01,6935.26
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2021-01-01,7290.12
"A","MIO_PPS_EU27_2020","BAL","B6N","NL34",2022-01-01,8007.67
"A","MIO_PPS_EU27_2020","BAL","B6N","NL35",2010-01-01,20879.3
"A","MIO_PPS_EU27_2020","BAL","B6N","NL35",2011-01-01,20734.96
"A","MIO_PPS_EU27_2020","BAL","B6N","NL35",2012-01-01,20817.11
"A","MIO_PPS_EU27_2020","BAL","B6N","NL35",2013-01-01,20689.04
"A","MIO_PPS_EU27_2020","BAL","B6N","NL35",2014-01-01,21491.66
"A","MIO_PPS_EU27_2020","BAL","B6N","NL35",2015-01-01,22105.6
"A","MIO_PPS_EU27_2020","BAL","B6N","NL35",2016-01-01,22918.81
"A","MIO_PPS_EU27_2020","BAL","B6N","NL35",2017-01-01,23741.44
"A","MIO_PPS_EU27_2020","BAL","B6N","NL35",2018-01-01,25010.28
"A","MIO_PPS_EU27_2020","BAL","B6N","NL35",2019-01-01,25727.07
